Pincode,Latitude,Longitude
314001,23.715639,73.600287
314001,23.892342,73.707619
314037,23.794858,73.824262
314037,23.747407,73.786028
314037,23.782652,73.797956
314037,23.793541,73.838966
314021,23.962416,74.094631
314021,23.976114,74.144754
314021,23.920217,74.119592
314021,23.939419,74.054981
314023,23.786101,73.972718
328001,26.747535,77.903294
474006,26.225842,78.259717
474006,26.218211,78.352933
474006,26.251738,78.335861
475002,26.242893,78.459564
474020,26.25469,78.283207
474020,26.280463,78.255239
475330,26.215494,78.170598
475330,22.727621,75.884972
475330,27.101875,77.981301
475330,25.900025,77.773209
475330,26.139889,78.126859
475330,26.66517,77.962444
475005,25.954536,78.261853
475005,78.204,25.926
475005,25.992511,78.227678
475005,26.024777,78.230526
474005,26.280136,78.173188
474005,26.323945,78.153593
474020,26.335881,78.333016
328001,26.651757,77.872088
328001,26.772975,77.874169
328001,26.700786,77.876481
328031,26.627984,77.53305
328021,26.656906,77.727971
328021,26.652457,77.66643
328021,26.683444,77.510476
328021,26.596444,77.705483
328021,26.57061,77.544615
328021,26.658204,77.58796
328021,26.492096,77.56103
328021,26.717017,77.593303
328023,26.851122,77.815285
328023,26.881183,77.810996
328023,26.909456,77.736624
328023,26.875052,77.873886
475336,25.941123,78.787288
475336,25.975237,78.775956
475336,25.855362,78.640995
475682,26.19411,78.705103
475682,26.21652,78.730616
475682,26.066765,78.753288
475685,25.753916,78.344107
475685,25.814542,78.40413
475685,25.6653332,78.4609323
475685,25.834775,78.438247
475673,25.983816,78.651221
475673,25.965436,78.651221
475673,25.675304,78.46809
475673,25.675304,78.46809
475673,26.069032,78.671076
475671,25.64951,78.602986
475671,25.636923,78.628525
475671,25.618095,78.537691
475671,25.651266,78.662567
314023,23.848218,73.980517
244221,78.4673,28.9044
477001,26.564208,78.788292
477001,26.493805,78.739119
477001,26.53765,78.705103
477001,26.541795,78.739737
477332,26.529184,78.855251
477332,26.568499,78.869549
477227,26.49367,78.610081
283104,26.9126182,78.5979723
283201,27.3666374,78.1477131
283201,27.3111005,78.1436158
283201,27.3720493,78.274249
283113,26,78
283113,26,78
283113,26,78
283113,26,78
282005,27.2162906,78.0137712
283202,27.2333127,78.1991895
283202,27.2708792,78.0965691
283202,27.2332821,78.1307744
283111,27.1748913,78.1934911
283111,27.0579924,78.2807158
283111,26.9850301,78.2105857
283111,26.9567245,78.2533101
283104,26.869655,78.5689241
283104,26.8502823,78.5366677
283104,26.9070884,78.6143016
283201,27.3335528,78.1352741
283201,27.2897182,78.1136794
283201,27.3292991,78.1919021
480887,26.760555,83.373168
480887,23.402977,85.259311
480887,21.146416,73.251472
480771,18.927511,72.833813
480771,27.791305,78.710773
480882,21.107076,79.13792
480882,29.138406,76.693244
480882,22.309613,79.664244
480667,22.000681,79.905277
480667,22.072668,79.795352
480667,22.035925,79.714747
480667,22.103265,79.801657
480667,40.948108,-83.9610540
480888,22.693404,79.633367
480888,22.680871,79.679599
480997,20.901747,77.506044
480997,25.22827,73.161513
480997,20.944966,76.464262
480999,22.527365,79.938857
480990,22.198911,79.776434
480990,23.57651,77.536146
480990,21.216577,79.153795
480994,22.429942,79.936059
480991,22.259687,79.899679
480991,22.349147,79.916472
480991,20.803333,-156.8125000
480880,21.661451,79.568773
480880,23.849325,72.126626
480880,23.849325,72.126626
480886,31.931566,34.872938
480886,31.931566,34.872938
480886,31.931566,34.872938
473880,25.62,78.02
473880,25.58,78.02
473995,25.17,78.15
473995,25.25,78.19
473995,25.16,78.01
473995,25.18,78.19
473995,25.19,78.19
464228,24.927735,84.190984
464228,28.508966,77.320281
464228,21.968033,85.599793
462022,23.24,77.4896
462022,23.25,77.55
462022,23.2405833,77.4704722
462030,23.22,77.2
793106,NA,NA
793106,NA,NA
793106,NA,NA
793108,NA,NA
793108,NA,NA
273157,23.655679,83.372272
273157,27.238708,83.187675
273158,27.034857,83.280537
273158,26.8547,83.44563
273158,27.029491,83.274199
403703,73.08,15.78
403706,74.11,15.45
403706,73.29,15.34
403706,74.11,15.34
403705,72.28,15.61
403705,73.35,15.45
403704,74.17,15.22
403723,73.97,15.17
403702,74,15.05
403702,73.98,15.08
403702,73.44,14.54
403410,72.2,15.55
403710,73.9,15.39
403703,73.08,15.78
403703,73.2,15.5
403707,72.09,15.92
403704,74.18,15.29
583216,14.9257848,75.7862899
583216,14.9459657,75.8552549
583216,14.8883948,75.8751461
583217,14.8466049,75.7745309
583218,14.5894294,76.4531547
583218,14.6741229,76.4150351
583218,14.6354669,76.3970107
583218,14.6289759,76.5801627
465679,21.651563,84.406489
465679,24.110301,76.534372
465679,23.725756,75.040671
465679,24.219193,76.681335
465679,25.493932,87.268051
465687,23.758432,76.644159
465687,23.745313,76.486784
465667,23.88736,77.510345
762028,20.27161,84.4444666
762002,20.4996833,83.8579483
762002,20.24264,84.14764
762002,20.476979,84.2318649
762002,20.4258583,83.8845016
762002,20.4635083,84.1938266
762002,20.5766266,84.2920366
762104,19.9055666,84.1289516
762104,19.99173,84.0728966
762104,19.9315866,84.1106233
762100,20.1617533,84.341005
425428,20.9292,73.991
425428,21.3502,74.8787
325217,25.15,77
325217,25.26,77.11
325217,25.14,77
325217,25.3,77.36
325206,25.24,76.28
321024,27.578227,77.05069
321024,27.598416,77.142764
321024,27.500107,77.047811
321024,27.210483,77.473007
325224,25.05,76.9
325224,25.22,76.88
325224,25.17,76.72
325224,24.92,76.84
686636,9.669,76.5592
686613,9.8204,76.5351
462036,23.32,77.31
462036,23.33,77.27
462030,23.31,77.19
462101,23.49,77.3
462101,23.59,77.36
462101,23.45,77.45
462101,23.71,77.3
462038,23.35,77.40034
462038,23.35,77.42
462038,23.36,77.42
462120,23.72,77.25
462120,23.81,77.24
462120,23.82,77.26
464993,23.0737,77.6271
462010,23.4,77.54
462010,23.34,77.44
462010,23.33,77.43
462010,23.35,77.49
462042,23.1,77.44
462047,23.23408,77.39938
462026,23.22,77.44
679576,10.7854814,76.0011009
679576,10.7888734,75.9638192
679571,10.8905241,76.053865
679575,10.2519353,76.3332066
679575,10.7192814,76.0250368
679578,10.8043208,76.0337162
676102,10.85857,75.941429
676102,9.5598964,76.5715008
676102,10.828289,75.919376
678702,75.3576,11.8675
678702,86.4621,26.4113
678506,76.7,10.6167
678506,76.7,15.5934
477227,26.359896,78.812779
477227,26.303372,78.813891
477111,26.710574,78.703685
477111,26.710276,78.682352
477116,26.52106,78.452533
477116,26.554503,78.381184
477116,26.51338,78.36727
314001,23.6924441,73.597687
321605,27.474092,77.327363
321605,27.514249,76.968627
301018,27.480962,76.84615
321606,27.189787,76.970067
321606,27.244412,77.07258
301405,27.746525,76.762507
301405,27.919117,76.762507
301405,13.038841,80.19587
301702,28.058062,76.684583
321405,26.911903,77.36053
321405,26.898879,77.421856
321403,26.948787,77.488332
314023,23.855844,74.006352
314031,23.639549,74.119592
476332,26.020062,77.325715
476332,25.93843,77.60345
476134,26.711464,78.136939
476134,26.6676766,78.1019533
476221,26.4034966,77.885415
476221,26.3107266,77.8269766
476221,26.358566,77.8949716
476221,26.3433616,77.864375
476355,25.65467,77.03945
476224,26.2563433,77.6384416
476224,26.3890133,77.6865916
476224,26.356389,77.5229803
678506,76.7,15.5934
678572,76.9,8.9
678572,76.4722,10.7085
678681,76.5019,10.6785
678507,76.7807,10.6223
678507,76.7807,15.5934
678508,76.6482,10.5384
678508,76.6482,10.5384
678508,76.6482,15.5934
678508,76.6482,15.5934
678508,76.6482,15.5934
678544,76.4866,15.5934
678542,76.4866,10.8369
678683,76.5019,15.5934
678611,76.5761,10.7829
678009,76.6563,10.7744
678631,76.5217,10.853
678592,76.5761,15.5934
678592,76.5761,15.5934
678592,76.5761,15.5934
678594,76.5761,15.5934
678004,76.6563,15.5934
678004,76.6563,15.5934
678731,76.2305,15.5934
480886,22.928591,79.061681
480886,22.928591,79.061681
480996,22.092547,79.996893
480996,22.092547,79.996893
691524,9.14,76.79
470441,24.271302,78.478036
470339,24.327148,79.152031
470669,23.945349,79.024952
470669,23.958007,79.078628
470120,23.73104,78.503606
470221,23.579231,78.832602
470221,23.673984,78.843927
686613,9.8204,76.5351
686146,9.7471,76.3952
686146,15.5934,76.3952
686146,15.5934,76.3952
686610,15.5934,76.5351
686606,9.7261,76.4065
686606,15.5934,76.4065
686143,9.7471,76.3952
686587,10.3473,76.3741
686587,10.3473,76.3741
686587,15.5934,76.3741
686562,15.5934,76.4333
686015,15.5934,76.5005
686631,15.5934,76.5592
686008,9.630919,76.505465
686008,9.5869,76.5213
686632,9.669,76.5592
686020,15.5934,76.5263
686017,9.5634,76.528
686563,9.6,76.4333
686019,9.5634,76.528
686013,9.5634,76.528
686014,15.5934,76.528
686011,15.5934,76.5333
321205,27.434164,77.079995
321205,27.453961,77.047811
321205,27.470265,76.915328
321204,27.125374,88.24467
321204,27.625374,88.25367
321204,27.027374,88.25067
321204,27.677595,77.157144
321024,27.526968,77.088103
321024,27.541346,76.995987
321024,26.905002,77.490273
321024,27.58173,77.180149
321024,27.236365,77.488757
470221,23.698286,78.855251
486441,24.5373,81.3042
486441,24.5373,81.3042
486441,24.5373,81.3042
689693,9.17,76.89
689693,9.17,76.85
689693,9.16,76.84
689693,9.13,76.9
480661,22.530995,80.456293
480661,26.208752,78.0281
480661,23.455282,70.734689
480661,22.231949,79.41975
480661,20.307938,75.652812
480661,22.067157,79.557534
480661,21.936292,79.355004
480887,22.477939,79.445073
480887,22.603319,80.367217
480887,23.849325,72.126626
480771,20.283703,80.946518
480771,21.911881,79.756811
480771,21.091394,81.657364
480882,22.309407,79.478826
480882,22.192155,79.532242
480882,22.309613,79.664244
480667,22.477086,80.368649
480667,22.000681,79.905277
480667,22.040021,79.773981
480667,22.009674,79.812865
604102,12.19,79.69
604102,12.15,79.71
604302,12.12,79.59
604302,12.24,79.63
604302,12.22,79.63
476224,26.3025418,77.6097592
476224,26.4096533,77.6684033
476224,26.286238,77.66968
783380,26.2823,90.3349
783393,26.498545,90.537958
783124,25.5429,90.4626
783132,26.0157,89.9919
783325,26.0364,89.96429
783125,26.054,90.4759
783134,26.0186944,89.9942778
783371,26.161,90.2648
783347,26.4036944,90.2721944
799290,NA,NA
799290,NA,NA
799286,NA,NA
799286,NA,NA
455001,23.287404,77.326699
783381,26.4811667,90.5213056
783128,26.0186944,89.9942778
783380,26.498545,90.537958
783391,26.2726,90.3452
783383,26.2618,90.3413
783389,24.1319,92.1411
783390,26.4969722,90.7036667
783385,26.5085833,90.5259167
783331,26.0857778,89.9656667
783336,26.4036944,90.2721944
783333,26.4036944,90.2721944
783122,25.5555,90.4622
783123,25.5746,91.0017
783126,26.0276,90.5002
783372,26.4667,90.4
783376,26.1823,90.3081
799290,NA,NA
799290,NA,NA
799290,NA,NA
604304,12.06,79.65
604303,12.21,79.91
604303,12.17,79.93
604204,12.31,79.35
604204,12.31,79.29
604204,12.37,79.36
604204,12.33,79.31
604204,12.31,79.32
604203,11.903297,75.443212
604203,12.332917,79.520999
604205,12.19,79.47
604152,12.23,79.25
604152,12.27,79.27
604305,12.275759,79.725966
604306,12.22,79.53
604307,12.03,11.069
604153,11.86,79.69
689653,9.27,76.83
689676,9.44,76.82
689678,9.31,76.8
689513,9.21,76.75
689647,9.25,76.74
689711,9.4,76.87
689711,9.39,76.84
689673,9.39,76.8
678622,76.5019,10.6785
678622,76.5019,15.5934
678622,76.5019,15.5934
673631,11.16,75.86
673016,11.25,75.83
673007,11.25,75.84
673661,11.27,75.97
676501,10.995457,75.9620904
676501,10.9668364,75.9604757
676553,10.9517263,76.0245032
463111,23.72,77.52
462038,23.35,77.42
462046,23.53,78.3
462120,23.71,77.25
462120,23.8,77.26
464993,23.95,77.63
464993,23.1,77.5784
462044,23.17,77.33
250502,29.02,77.6
250502,29.05,77.51
250502,29.01,77.55
462036,23.35,77.25
463106,23.63,77.44
462101,23.52,77.34
462101,23.5,77.37
673632,11.21,75.9
679576,10.7994994,75.9951258
679576,10.8003846,75.9822607
679582,10.8203611,76.0196076
679584,23.2634266,87.6054955
679571,10.8797966,76.0072749
679571,10.8683837,76.0155389
679574,10.7327019,76.0128724
679586,10.7528704,75.942671
679573,10.7854814,76.0011009
679573,10.7854814,76.0011009
670650,11.87,75.7
572213,13.1740128,76.9629555
572117,13.4424561,76.9082666
572214,13.4152651,76.6225125
572214,13.4149616,76.6225403
572215,13.2558812,76.7046566
563114,13.0032813,78.1286052
563147,12.9409253,78.1726578
461001,22.751069,77.780967
461001,22.673407,77.705144
461001,22.760255,77.81457
461001,22.793539,78.047653
461001,22.769054,78.534856
461001,22.726117,77.783282
461001,22.726117,77.783282
461001,22.762213,78.348678
671317,12.4830832,75.0107309
671124,12.5628055,74.9929414
671124,12.55353,74.9617923
671124,12.5643967,75.0056185
671124,12.5247462,74.9950237
671124,12.5525695,74.9939326
671321,12.6051214,75.0100004
671323,12.7401186,74.9530257
671323,12.693856,74.9018773
690505,9.161152,76.58256
690507,9.24,76.49
690534,9.230283,76.600833
690514,9.289772,76.445675
690514,9.315776,76.473263
690535,10.418233,76.22102
690516,9.271978,76.432136
690517,9.301611,76.447613
690517,9.308262,76.43019
690533,9.135816,76.527723
690506,9.215835,76.448688
690503,9.191666,76.562565
690503,9.144677,76.587795
690503,9.177583,76.564438
690527,9.166237,76.492638
690105,9.27345,76.520932
690106,9.230958,76.528169
690106,9.213251,76.5273
563114,13.03815,78.1197217
563147,12.9009497,78.1552556
563113,12.8921949,78.29016
563113,12.8677761,78.3055773
563114,13.0729007,78.1528416
563114,12.99443,78.1580988
563135,13.4265863,78.2139431
563103,13.1313824,78.2560109
563103,13.160951,78.1666075
245101,28.590717,77.759513
759026,20.7814,85.5071533
759026,20.8245366,85.5330166
624101,10.25,77.49
624101,10.27,77.46
624101,10.27,77.55
624101,10.34,77.61
624212,10.34,77.7
624212,10.37,77.67
624212,10.36,77.69
624103,10.2,77.33
624101,10.27,77.49
624101,10.27,77.58
624101,10.23,77.5
624101,10.32,77.58
624206,10.19,77.91
624206,10.19,77.9
422203,19.73755,73.54974
422203,19.73755,73.54974
670663,11.81,75.46
670703,12,75.69
670674,11.92,75.76
670674,11.87,75.82
670706,12.05,75.76
670706,12.07,75.74
670706,12.07,75.7
670651,11.88,75.89
670643,11.86,75.6
670702,11.95,75.59
670702,11.89,75.63
670702,11.98,75.61
670702,11.9,75.62
670692,11.75,75.6
670691,11.8,75.58
670704,11.96,75.72
670704,11.97,75.78
670704,11.98,75.76
670673,11.93,75.78
679579,10.73168,75.9525836
676305,11.0909102,75.9811564
676102,10.8155644,75.9246267
676102,10.8762118,75.9121792
679357,10.921943,76.265291
679357,10.920629,76.266739
679357,10.920105,76.285563
679357,10.965024,76.284205
679340,10.944401,76.243567
679340,10.900094,76.244765
679340,10.90209,76.22958
676519,11.059546,76.0061174
676519,11.067931,76.079801
670673,11.88,75.77
670675,11.72,75.58
670741,11.85,75.51
670641,11.77,75.54
670102,11.73,75.51
670693,11.757,75.649
670705,12.03,75.67
561206,13.6489963,77.5708988
561208,13.6809253,77.5529924
561209,13.676387,77.7704552
561209,13.723551,77.6915231
799286,NA,NA
799286,NA,NA
783127,25.7239,89.8999
799251,NA,NA
799251,NA,NA
581145,14.5743199,75.6811756
581145,14.5629902,75.742287
581193,14.9450881,75.1711172
581193,14.9546966,75.1404928
581193,15.0640449,75.1368879
581208,14.5442653,75.5624065
581104,14.7234397,75.1003713
581111,14.5257168,75.305786
581199,14.8138217,75.1511303
581104,14.662704,75.0594866
581104,14.8037246,75.071874
581111,14.4710934,75.3553104
577428,14.48,75.27
577428,14.44,75.33
577428,14.43,75.34
577429,14.43,74.96
577429,14.45,75.01
577217,14.28,75.69
577217,14.27,75.65
577217,14.26,75.71
577217,14.21,75.69
577219,14.34,75.8
577219,14.31,75.85
577223,14.2,75.52
577223,14.21,75.54
577223,14.24,75.54
577223,14.54,74.97
577225,14.1,75.57
577225,14.13,75.45
561209,13.7428951,77.6720932
561209,13.6849915,77.7453819
561210,13.6237513,77.3873714
561210,13.6187946,77.4396744
561211,13.4401939,77.6155622
561211,13.5471604,77.5671108
561211,13.6261319,77.5753291
561211,13.5114441,77.5804897
562102,13.3870451,77.8231777
562102,13.3402351,77.8604068
562103,13.4239952,77.6992382
562103,13.4162168,77.7191616
562103,13.3727543,77.7983512
562103,13.3519081,77.6932622
561212,13.7581598,78.0087615
561212,13.787986,77.9463626
561212,13.74094,78.0290068
562104,13.5997164,77.727269
562104,13.627032,77.7575673
562104,13.5995018,77.7269901
562104,13.6099624,77.8398145
562105,13.5228443,77.8971816
562105,13.5306549,77.8602959
562105,13.3915233,77.926364
562105,13.4506499,77.9461051
562105,13.3661496,77.9049064
561213,13.5529183,77.5277161
561228,13.7298261,77.6612364
422502,19.850006,73.999994
670705,12.03,75.64
678502,76.6922,15.5934
678701,76.8167,15.5934
689624,9.272742,76.557992
690110,9.235073,76.579413
690101,9.229199,76.537199
689505,9.281531,76.644604
689520,9.296719,76.615881
324002,25.17,75.9
326520,24.74,75.92
326520,24.71,75.92
671323,12.7145303,74.9523997
671542,12.4931871,75.1282682
671542,12.5012271,75.1472413
671543,12.6079356,75.164835
671543,12.5649518,75.20545
671543,12.5637217,75.1324372
671543,12.5496588,75.0903154
671543,12.6017264,75.1791214
671543,12.5499698,75.2449891
671348,12.6915639,75.0319085
671552,12.6193186,75.1370253
671322,12.7142282,74.9990967
671322,12.6699004,74.9381303
671123,12.5486577,75.0563226
461661,22.717902,77.979575
461661,22.778541,77.909604
461221,22.63068,77.165772
461221,22.706496,77.739843
461221,22.56806,77.55621
591201,16.4313608,74.5894674
591247,16.4624257,74.5914686
591247,16.4991604,74.6691669
591247,16.4704275,74.8105278
